77.18786, 28.5428, 21.0
77.187896, 28.542851, 21.0
77.187931, 28.542902, 21.0
77.187967, 28.542953, 21.0
77.188002, 28.543004, 21.0
77.188002, 28.543004, 28.0
77.188029, 28.543057, 28.0
77.188055, 28.543109, 28.0
77.188081, 28.543161, 28.0
77.188108, 28.543214, 28.0
77.188108, 28.543214, 28.0
77.188058, 28.543252, 28.0
77.188008, 28.54329, 28.0
77.187959, 28.543327, 28.0
77.187909, 28.543365, 28.0
77.187909, 28.543365, 28.0
77.18791, 28.543417, 28.0
77.18791, 28.54347, 28.0
77.187911, 28.543522, 28.0
77.187912, 28.543574, 28.0
77.187912, 28.543574, 28.0
77.187849, 28.543598, 28.0
77.187787, 28.543623, 28.0
77.187725, 28.543647, 28.0
77.187663, 28.543672, 28.0
77.187601, 28.543696, 28.0
77.187538, 28.54372, 28.0
77.187476, 28.543745, 28.0
77.187476, 28.543745, 28.0
77.187427, 28.543738, 28.0
77.187377, 28.543732, 28.0
77.187377, 28.543732, 28.0
77.187351, 28.54368, 28.0
77.187325, 28.543627, 28.0
77.187299, 28.543575, 28.0
77.187274, 28.543523, 28.0
77.187248, 28.543471, 28.0
77.187222, 28.543419, 28.0
77.187196, 28.543366, 28.0
77.18717, 28.543314, 28.0
77.187144, 28.543262, 28.0
77.187144, 28.543262, 28.0
77.187154, 28.543205, 28.0
77.187164, 28.543148, 28.0
77.187173, 28.543091, 28.0
77.187183, 28.543035, 28.0
77.187183, 28.543035, 28.0
77.187238, 28.543004, 28.0
77.187293, 28.542973, 28.0
77.187348, 28.542943, 28.0
77.187403, 28.542912, 28.0
77.187458, 28.542882, 28.0
77.187514, 28.542851, 28.0
77.187569, 28.542821, 28.0
77.187624, 28.54279, 28.0
77.187679, 28.54276, 28.0
77.187734, 28.542729, 28.0
77.187789, 28.542699, 28.0
77.187789, 28.542699, 28.0
77.187825, 28.54275, 28.0
77.18786, 28.5428, 28.0
77.187896, 28.542851, 28.0
77.187931, 28.542902, 28.0
77.187967, 28.542953, 28.0
77.188002, 28.543004, 28.0
77.188002, 28.543004, 35.0
77.188029, 28.543057, 35.0
77.188055, 28.543109, 35.0
77.188081, 28.543161, 35.0
77.188108, 28.543214, 35.0
77.188108, 28.543214, 35.0
77.188058, 28.543252, 35.0
77.188008, 28.54329, 35.0
77.187959, 28.543327, 35.0
77.187909, 28.543365, 35.0
77.187909, 28.543365, 35.0
77.18791, 28.543417, 35.0
77.18791, 28.54347, 35.0
77.187911, 28.543522, 35.0
77.187912, 28.543574, 35.0
77.187912, 28.543574, 35.0
77.187849, 28.543598, 35.0
77.187787, 28.543623, 35.0
77.187725, 28.543647, 35.0
77.187663, 28.543672, 35.0
77.187601, 28.543696, 35.0
77.187538, 28.54372, 35.0
77.187476, 28.543745, 35.0
77.187476, 28.543745, 35.0
77.187427, 28.543738, 35.0
77.187377, 28.543732, 35.0
77.187377, 28.543732, 35.0
77.187351, 28.54368, 35.0
77.187325, 28.543627, 35.0
77.187299, 28.543575, 35.0
